電視廣告,廣播廣告,社群媒體廣告,網紅廣告,銷售額
32.0,21.47726978,3.45746956,大於百萬,113.675139
18.0,3.39823638,0.905116643,大於百萬,64.50258
42.0,15.21523612,1.501445964,小於一萬,145.216475
94.0,28.65512418,7.869187058,小於一萬,337.397975
35.0,16.29976047,0.058387425,大於百萬,124.029384
24.0,11.18989537,0.329939678,小於一萬,83.489053
54.0,14.11905996,4.21564213,小於一萬,190.284464
51.0,11.85768831,0.976363129,十萬到百萬,184.239553
60.0,11.20191354,3.278170228,一萬到十萬,210.069569
92.0,31.62614758,2.225636163,十萬到百萬,327.818253
30.0,2.76316192,1.491292036,小於一萬,108.70799
56.0,22.46814636,3.369146029,小於一萬,201.690381
94.0,34.83022342,6.007376739,十萬到百萬,330.30906
88.0,31.53306437,4.70058828,一萬到十萬,312.579789
39.0,9.42954998,0.617180797,一萬到十萬,138.267703
29.0,2.17259634,4.208324504,十萬到百萬,103.634866
70.0,24.12286029,1.07874688,小於一萬,252.088242
38.0,13.97381157,2.937255499,小於一萬,133.387627
74.0,29.34550253,3.295645315,小於一萬,262.01244
86.0,29.093976,4.849590492,一萬到十萬,306.090701
38.0,7.88262902,0.921557242,小於一萬,137.586251
60.0,19.07589515,0.028584966,一萬到十萬,215.863021
46.0,18.28916702,3.367685945,小於一萬,162.761069
76.0,29.04312897,1.68483329,一萬到十萬,273.969194
100.0,30.35892668,5.196090554,大於百萬,352.3044
52.0,16.26671791,3.204358716,小於一萬,181.059151
51.0,14.29224744,0.469666552,一萬到十萬,182.526457
51.0,11.93587139,1.614925811,大於百萬,178.227836
77.0,19.19058531,1.96627845,一萬到十萬,279.224426
98.0,30.10192414,6.11314931,小於一萬,348.530441
75.0,32.4386176,4.859321808,一萬到十萬,269.533609
29.0,9.00241271,0.609849942,小於一萬,105.433105
95.0,26.72353586,3.600530083,十萬到百萬,333.922516
21.0,1.50594332,2.438904189,十萬到百萬,73.87342
21.0,4.98146589,3.017010069,小於一萬,75.362155
23.0,5.56466647,0.327746146,小於一萬,82.648714
77.0,31.41643985,5.671164791,十萬到百萬,272.406339
44.0,12.23972705,3.772519962,一萬到十萬,152.541541
23.0,9.66597014,3.653518074,小於一萬,77.787366
56.0,20.55128397,1.437485088,一萬到十萬,200.475809
85.0,24.48397916,5.918985615,一萬到十萬,297.056491
43.0,17.61064561,1.7945904,小於一萬,149.406872
17.0,6.64454094,0.889902454,小於一萬,57.85481
19.0,10.61709956,1.277720616,大於百萬,68.243927
66.0,20.15441348,3.50221048,一萬到十萬,236.001644
95.0,27.53643281,8.981325852,大於百萬,336.431852
13.0,1.43068425,1.661340041,一萬到十萬,46.633332
15.0,4.40561203,3.454121714,大於百萬,49.600353
28.0,2.20850055,1.329471082,大於百萬,104.198021
97.0,28.90739759,3.861604872,一萬到十萬,344.228888
46.0,17.78260917,3.773452773,大於百萬,170.781325
86.0,40.5572006,3.490643013,一萬到十萬,307.832233
86.0,27.93960266,6.37750394,大於百萬,307.718937
22.0,16.95506909,3.637021955,一萬到十萬,78.035767
32.0,17.77874558,6.010796578,大於百萬,108.835265
42.0,8.89819444,2.816417418,大於百萬,144.07533
82.0,24.90431818,4.074219874,一萬到十萬,292.974022
16.0,8.81632066,1.782789571,小於一萬,53.214248
100.0,30.05731411,6.120963746,一萬到十萬,352.013353
72.0,34.51243521,6.146297355,十萬到百萬,258.375426
95.0,28.46452027,3.601174633,十萬到百萬,344.920792
87.0,33.30849773,7.820146668,小於一萬,310.896544
41.0,17.50679395,1.258508241,一萬到十萬,148.060082
16.0,1.6567504,0.038167672,小於一萬,56.462764
82.0,28.51798649,5.24218225,小於一萬,291.563706
67.0,27.53356057,10.45392075,大於百萬,242.587371
100.0,36.73413489,7.359714283,一萬到十萬,354.10397
20.0,4.63643787,5.109243538,一萬到十萬,72.467913
74.0,16.77799061,2.297885997,大於百萬,261.217139
48.0,15.83879227,4.468691942,一萬到十萬,169.207065
27.0,13.22766271,5.247674761,小於一萬,98.781797
35.0,14.07835325,1.116862626,十萬到百萬,121.215797
32.0,7.23516967,4.165978174,一萬到十萬,114.222552
48.0,16.06992836,4.783021098,小於一萬,165.992056
17.0,5.11430462,0.260751503,十萬到百萬,61.813936
49.0,14.16394929,1.040513946,一萬到十萬,173.800016
19.0,11.30005574,1.951961716,十萬到百萬,66.929742
17.0,10.44745162,3.356106421,小於一萬,58.590091
35.0,19.97502187,3.222876164,小於一萬,121.528855
35.0,14.50214433,3.448791566,十萬到百萬,125.162096
40.0,19.94695027,4.409942415,小於一萬,144.876594
88.0,35.54456113,7.522555177,大於百萬,309.903896
91.0,28.08005623,6.062588606,大於百萬,322.373949
24.0,7.47427064,0.440111075,十萬到百萬,84.233636
56.0,21.41117235,3.944672626,一萬到十萬,199.004102
90.0,36.71377854,8.103656838,一萬到十萬,320.678408
36.0,5.4022871,6.949626356,大於百萬,126.940221
45.0,19.52113112,5.018550323,十萬到百萬,159.639575
58.0,18.36779222,4.583140154,一萬到十萬,202.429526
54.0,9.42171819,0.760326336,大於百萬,190.049084
57.0,23.27044919,5.741407966,一萬到十萬,204.236881
89.0,39.10625599,8.950138985,大於百萬,316.186351
58.0,25.10416247,6.380922006,大於百萬,203.677428
37.0,18.37349871,4.085720398,十萬到百萬,136.209059
77.0,34.01181552,4.378510541,小於一萬,279.706342
21.0,19.97442857,1.474610408,大於百萬,64.570811
67.0,15.1421411,2.24962288,大於百萬,240.107728
70.0,16.12366782,4.368896191,小於一萬,253.172404
59.0,23.06216322,2.518604614,一萬到十萬,207.20018
46.0,17.61333015,3.480429694,大於百萬,160.61509
39.0,10.88633139,0.109931925,小於一萬,133.678656
29.0,7.6156871,1.294083271,大於百萬,107.695404
90.0,30.82298689,1.891624828,小於一萬,322.847853
19.0,7.95837325,2.432539852,一萬到十萬,66.429014
48.0,14.59080695,0.457234705,十萬到百萬,175.001346
100.0,32.38632069,6.903400294,十萬到百萬,350.843741
43.0,27.20006849,8.702652377,十萬到百萬,153.656721
45.0,6.13413148,2.619106545,大於百萬,160.398153
47.0,15.70133839,0.377178568,小於一萬,172.141206
41.0,10.00619167,2.910335869,十萬到百萬,146.984459
39.0,17.29712291,2.14164632,小於一萬,135.364396
69.0,20.72249672,1.677068517,十萬到百萬,245.518027
38.0,9.95326912,0.713255761,小於一萬,134.396095
78.0,24.58785494,4.628858613,大於百萬,276.260378
86.0,19.98864888,1.227231469,小於一萬,302.160149
23.0,6.66227091,0.142948635,小於一萬,83.415357
50.0,16.66951578,4.302800082,大於百萬,177.797882
56.0,11.37558877,0.711758296,小於一萬,199.499931
78.0,26.53771888,3.961284729,大於百萬,280.858862
28.0,6.00865604,2.789498789,一萬到十萬,100.805037
22.0,12.65418479,1.185976057,大於百萬,78.51737
14.0,10.43400455,2.627862541,一萬到十萬,49.62291
74.0,21.09890403,3.621742881,一萬到十萬,261.84976
96.0,27.15106798,3.544254764,大於百萬,337.943053
46.0,10.58168047,1.401502174,小於一萬,164.599604
28.0,15.04649578,4.417364136,大於百萬,97.301207
58.0,11.7731273,0.101324028,一萬到十萬,209.293894
94.0,39.22119838,10.42085288,十萬到百萬,336.888405
69.0,23.96530468,4.49419079,一萬到十萬,244.654806
65.0,22.50506462,6.523355861,大於百萬,227.624483
95.0,33.70899235,4.448986898,小於一萬,337.795953
87.0,24.73827816,3.608007687,十萬到百萬,313.193269
20.0,5.52966016,1.538808526,大於百萬,71.378166
65.0,23.29031005,7.389827731,十萬到百萬,229.196974
84.0,28.06256577,3.420994554,小於一萬,294.020782
66.0,15.01433754,3.656985086,大於百萬,230.817199
47.0,20.82015775,3.598794638,十萬到百萬,165.785648
59.0,17.85584792,4.287900392,大於百萬,209.593219
85.0,22.61804745,4.160026631,十萬到百萬,301.370677
21.0,14.44136866,0.342016761,一萬到十萬,74.216487
91.0,29.30289498,2.054143187,十萬到百萬,324.2026
22.0,5.55931568,2.410001518,一萬到十萬,80.303338
92.0,28.84839121,2.581624373,一萬到十萬,331.356586
21.0,2.02771836,0.54277143,小於一萬,70.908767
84.0,23.97771882,4.967358267,一萬到十萬,299.748575
33.0,13.19329779,0.782495368,一萬到十萬,123.85781
58.0,31.49936776,5.37443682,一萬到十萬,203.057894
97.0,33.35293523,5.652608391,大於百萬,344.225406
30.0,11.03989483,0.224889558,一萬到十萬,108.360295
17.0,0.00068395,0.672619169,小於一萬,58.098631
61.0,23.13228707,6.415854366,一萬到十萬,223.43876
56.0,17.73673383,2.094383195,一萬到十萬,201.021538
18.0,7.74591076,1.059993514,大於百萬,56.794607
46.0,24.51757273,1.461142201,大於百萬,162.7824
55.0,20.10848671,2.728374334,十萬到百萬,195.102176
33.0,19.33747589,0.742523265,小於一萬,114.036895
56.0,24.39503194,7.606384879,一萬到十萬,210.568945
59.0,15.50264678,2.655940387,小於一萬,213.43627
56.0,16.13003967,3.866936616,十萬到百萬,196.396466
27.0,14.02210263,1.088194757,小於一萬,98.929091
87.0,22.29068202,3.487820374,十萬到百萬,309.215434
21.0,15.22178197,2.481028664,大於百萬,69.014768
11.0,5.5615863,3.530209276,小於一萬,39.992087
93.0,19.95638677,2.261406312,十萬到百萬,333.579113
89.0,26.90236509,3.092274781,小於一萬,317.316866
58.0,20.06195686,2.818226959,十萬到百萬,210.302454
37.0,16.50000902,3.138409019,大於百萬,130.758891
48.0,10.45590551,1.708632243,小於一萬,170.371989
72.0,11.3926569,4.185864342,十萬到百萬,258.239453
36.0,13.68058332,2.503554117,大於百萬,125.817245
53.0,22.58564193,2.507439565,十萬到百萬,185.527033
25.0,13.96921225,5.209408375,十萬到百萬,90.625185
63.0,18.07295181,4.072741693,十萬到百萬,221.539641
69.0,23.3830835,6.09007978,大於百萬,246.875412
17.0,1.43754627,0.175893869,小於一萬,59.802393
48.0,23.00852362,0.325432503,一萬到十萬,167.343436
23.0,12.8642464,0.024461348,一萬到十萬,84.683707
26.0,3.97700114,0.130780036,十萬到百萬,90.181678
21.0,2.53515514,0.809429431,大於百萬,75.102981
90.0,26.91428685,6.074164732,十萬到百萬,322.466797
23.0,10.70057023,0.582369459,小於一萬,79.201472
89.0,36.77792785,3.933795213,一萬到十萬,322.324528
27.0,2.83815222,0.755762023,小於一萬,98.34374
14.0,1.17132028,2.402996799,大於百萬,47.391724
39.0,9.57408401,2.508975852,小於一萬,139.663301
30.0,9.82059749,3.39200924,十萬到百萬,104.191859
44.0,11.82249558,1.840562767,大於百萬,155.630229
31.0,7.6829845,1.443827375,小於一萬,110.027203
24.0,14.53701186,5.115165808,一萬到十萬,82.959109
53.0,14.10567486,1.324027483,一萬到十萬,188.12297
15.0,9.80964726,2.175099221,大於百萬,51.151737
83.0,24.96773561,6.371890502,一萬到十萬,294.658669
94.0,33.27375618,5.605628024,小於一萬,330.7216
21.0,5.00053917,0.199657398,大於百萬,75.821964
34.0,7.76769258,2.769472522,大於百萬,117.971425
48.0,18.0594551,1.632843105,一萬到十萬,173.49016
38.0,6.21519587,5.315751143,十萬到百萬,138.321124
55.0,15.76697775,3.123576476,小於一萬,197.731274
55.0,11.31363936,1.457213766,小於一萬,192.800062
42.0,15.02521022,4.47224007,大於百萬,151.755395
53.0,15.46760824,3.337645908,十萬到百萬,191.399509
51.0,16.57349003,0.928129377,大於百萬,189.920303
88.0,35.92794676,8.670850647,一萬到十萬,311.908145
74.0,26.3268719,0.204875336,大於百萬,267.457855
49.0,21.10940259,4.247449589,大於百萬,171.189155
56.0,8.7314093,3.349439969,小於一萬,199.5648
23.0,0.84122548,0.663195999,十萬到百萬,82.486511
75.0,30.08100939,6.303425067,小於一萬,268.812033
71.0,30.93431708,4.066906068,大於百萬,251.143669
11.0,3.3357334,1.314762104,十萬到百萬,39.788117
72.0,24.18358539,4.736877628,十萬到百萬,249.427963
32.0,18.32416851,2.612609807,小於一萬,111.19528
47.0,9.26686563,4.040010034,十萬到百萬,164.638095
82.0,23.57063476,5.577005503,十萬到百萬,286.658904
64.0,25.82704983,5.193276624,大於百萬,230.250803
41.0,15.88644602,2.913410175,十萬到百萬,150.177829
62.0,26.58627729,4.520665601,一萬到十萬,222.122981
53.0,10.67865124,3.724557377,一萬到十萬,189.564922
100.0,35.08319587,6.750893552,十萬到百萬,353.128708
47.0,13.83842892,2.524159498,十萬到百萬,166.783832
45.0,14.18460355,5.545421141,大於百萬,153.578704
79.0,20.55638571,2.57738922,大於百萬,281.295396
23.0,6.1158979,2.00102528,一萬到十萬,80.960337
23.0,0.33728094,1.659522761,十萬到百萬,85.585506
60.0,17.8876588,4.215976155,大於百萬,219.154457
28.0,10.82316525,0.023109357,一萬到十萬,94.736895
20.0,3.59437159,0.189194993,一萬到十萬,71.90033
95.0,33.30369314,5.275759812,大於百萬,335.740303
54.0,18.49857849,2.407925531,小於一萬,193.340779
35.0,16.17611461,2.801679964,十萬到百萬,127.059556
63.0,21.11777814,0.500862283,大於百萬,223.870454
62.0,15.96713564,1.18040903,大於百萬,220.054764
52.0,19.52140396,5.296023403,大於百萬,188.037471
41.0,6.72399305,2.762772605,小於一萬,149.345618
80.0,28.50516115,5.403039713,十萬到百萬,284.908997
42.0,17.86317794,4.313004614,大於百萬,152.602186
35.0,14.57976711,3.274513943,小於一萬,124.17635
64.0,13.46172084,1.849160984,十萬到百萬,229.4978
94.0,27.85248821,8.473494927,小於一萬,339.585288
58.0,21.03563703,2.676063422,小於一萬,201.130634
46.0,3.15982994,4.261809686,小於一萬,161.182955
98.0,17.53880402,2.351623952,小於一萬,342.575854
49.0,24.35904434,3.797367287,小於一萬,174.198139
61.0,21.37665498,5.541438341,一萬到十萬,214.290922
80.0,20.53619813,4.65380506,小於一萬,288.312864
23.0,2.8227398,2.647984558,小於一萬,82.076202
72.0,25.9071224,4.715780067,一萬到十萬,260.16967
81.0,29.12147199,7.916414207,小於一萬,289.640586
45.0,9.01652947,2.7795578,一萬到十萬,157.405869
79.0,18.67936578,1.179350528,小於一萬,281.271475
65.0,26.9743057,5.266266037,小於一萬,231.351394
97.0,38.91395638,9.088162781,小於一萬,349.394371
10.0,2.60914311,2.819618562,一萬到十萬,38.767762
31.0,11.05497474,0.739569127,一萬到十萬,114.753198
17.0,10.32892552,0.22490442,一萬到十萬,63.358306
12.0,7.46670429,1.363468221,十萬到百萬,38.139258
20.0,14.68531892,2.331899828,十萬到百萬,68.639899
69.0,23.61530268,5.555739478,大於百萬,246.137609
75.0,27.37790545,6.011353686,大於百萬,261.807769
17.0,6.78222814,2.37336051,小於一萬,61.895921
65.0,23.90796255,2.558253102,大於百萬,234.181453
38.0,9.06026684,0.887353031,大於百萬,139.228628
84.0,26.76644607,3.817537409,十萬到百萬,294.202871
59.0,19.15990669,4.831583416,小於一萬,212.408628
39.0,10.42906573,4.37599992,大於百萬,138.431595
34.0,3.97417691,2.878866014,小於一萬,117.6209
68.0,20.31684589,2.650210785,小於一萬,238.77829
97.0,32.09708248,6.671544862,一萬到十萬,340.841576
26.0,8.09305976,2.677550763,大於百萬,91.567497
61.0,18.08794359,3.124233649,一萬到十萬,217.392453
72.0,23.0710855,0.934353612,小於一萬,253.651294
83.0,29.04890683,1.976047337,小於一萬,287.244693
84.0,34.98456952,11.26042983,大於百萬,301.49312
55.0,14.18862454,4.034137594,小於一萬,196.161492
77.0,28.86749641,3.481911572,小於一萬,270.065323
81.0,32.46276288,7.394593343,一萬到十萬,282.471468
13.0,9.97580717,4.087393544,一萬到十萬,53.368003
80.0,23.62942306,4.262442573,大於百萬,282.859617
33.0,3.88749356,2.279986256,十萬到百萬,116.015302
69.0,23.29045109,5.671686076,十萬到百萬,245.979961
83.0,32.19193052,4.530124006,大於百萬,293.065592
77.0,28.53692221,3.714551546,十萬到百萬,271.690631
28.0,11.42209084,0.986710374,十萬到百萬,93.291729
100.0,30.10706369,8.054539885,十萬到百萬,357.788195
69.0,13.21271627,2.51343887,十萬到百萬,245.463505
84.0,23.15883778,6.493394974,大於百萬,301.979689
33.0,16.36099547,2.198071571,小於一萬,116.679891
15.0,0.98743219,1.921882034,小於一萬,50.353373
83.0,30.02002826,6.922303959,十萬到百萬,298.24634
86.0,24.78624404,6.349962293,十萬到百萬,309.204327
41.0,12.26171856,1.62291368,十萬到百萬,146.659516
92.0,30.28793619,5.38930619,一萬到十萬,326.948196
22.0,2.68557125,2.783753323,大於百萬,84.115663
42.0,15.79333037,1.878801595,大於百萬,148.790258
24.0,9.22585471,3.542555386,一萬到十萬,90.494264
51.0,12.78804679,3.632374533,大於百萬,185.551823
36.0,11.33544306,0.147556766,一萬到十萬,134.956475
65.0,24.23743524,5.698040664,十萬到百萬,225.452594
48.0,7.63938381,0.025406846,十萬到百萬,171.001567
50.0,14.7442409,2.676620177,十萬到百萬,176.91051
35.0,4.43577282,0.372863616,大於百萬,126.653957
51.0,14.59833479,1.9868408,一萬到十萬,178.522642
27.0,16.23737165,3.19229395,一萬到十萬,93.618855
46.0,15.49217812,1.251590075,大於百萬,164.198893
99.0,25.0654369,5.419793658,一萬到十萬,352.158873
36.0,14.29764842,4.724222889,十萬到百萬,128.136948
88.0,38.86435129,2.621418947,小於一萬,311.114695
62.0,21.56658905,1.046840025,小於一萬,219.900144
30.0,14.79008358,4.56781832,大於百萬,106.348778
73.0,25.82738523,6.636373592,大於百萬,261.156039
76.0,32.02831924,6.749787308,大於百萬,274.039022
55.0,16.18407556,3.600790314,十萬到百萬,195.656116
16.0,12.54786817,2.389338867,十萬到百萬,60.383582
58.0,14.92296684,4.218225759,十萬到百萬,207.713956
73.0,30.35054482,5.230125086,小於一萬,260.23832
78.0,26.82739706,2.389919757,一萬到十萬,277.971904
88.0,28.50814283,5.1302272,小於一萬,311.081325
59.0,26.02847298,5.427977765,一萬到十萬,215.791297
93.0,26.50281649,3.537618612,十萬到百萬,331.647859
58.0,17.93429813,3.457853997,十萬到百萬,206.285097
96.0,28.69482119,1.184927259,大於百萬,347.621744
58.0,16.22488015,3.386847875,十萬到百萬,210.524718
43.0,13.56684889,1.31683429,小於一萬,153.535255
34.0,13.051953,2.381356122,大於百萬,123.303122
28.0,7.94912887,0.926508325,十萬到百萬,102.815116
67.0,21.50116376,2.810213152,十萬到百萬,236.182111
61.0,15.32217522,4.379749933,大於百萬,222.696768
42.0,15.8073374,3.194924641,十萬到百萬,145.543992
32.0,4.01212603,0.427108804,小於一萬,112.203544
46.0,22.8870475,1.144771295,小於一萬,169.446828
42.0,15.31567266,0.605210374,小於一萬,145.500278
33.0,3.92726748,2.376656144,十萬到百萬,118.508262
13.0,0.42666416,1.40326962,小於一萬,49.217335
71.0,22.08457409,1.663684165,小於一萬,248.70311
76.0,32.31926372,6.494517858,十萬到百萬,270.637851
37.0,13.33891846,2.531478926,一萬到十萬,132.875574
19.0,3.53877014,2.106952026,一萬到十萬,65.252065
60.0,23.53730258,4.940351212,一萬到十萬,213.910792
62.0,16.05487189,1.791704679,大於百萬,219.757322
70.0,23.80856837,3.766603039,一萬到十萬,246.494799
31.0,10.97590334,0.973358699,一萬到十萬,103.160182
61.0,20.00446791,6.081970669,十萬到百萬,220.106827
68.0,28.1018425,1.426340997,十萬到百萬,245.494614
15.0,3.0135908,4.312852977,一萬到十萬,51.378771
32.0,11.85926874,1.787562176,十萬到百萬,110.377278
85.0,22.07045663,0.558257155,十萬到百萬,302.918988
34.0,0.22632649,2.372705624,小於一萬,121.336419
84.0,23.41186612,3.38645132,小於一萬,304.132308
39.0,14.37856572,0.241241209,大於百萬,141.112006
22.0,1.63134671,3.584063728,一萬到十萬,79.279514
54.0,16.17955891,2.089970315,一萬到十萬,190.252008
94.0,38.58436016,5.522805833,大於百萬,333.566382
16.0,5.67172129,0.712198048,小於一萬,53.790218
51.0,12.96221782,1.307508427,一萬到十萬,182.02879
56.0,23.96574055,6.276644732,一萬到十萬,197.94495
86.0,28.64511969,4.707488062,小於一萬,311.670241
25.0,19.23206627,4.730563384,大於百萬,85.644385
12.0,6.63605436,0.838317446,一萬到十萬,43.428258
32.0,11.59153516,1.284588077,大於百萬,115.614308
73.0,19.18375248,3.345825344,十萬到百萬,262.281291
53.0,14.44984131,1.122940162,十萬到百萬,192.435779
45.0,12.90064612,0.843237641,大於百萬,164.33905
98.0,34.41226462,1.939969763,大於百萬,352.380325
60.0,26.91641432,5.854134269,小於一萬,215.855014
94.0,30.37270595,5.94611293,十萬到百萬,334.089238
46.0,12.69509229,3.88458384,大於百萬,162.191333
56.0,21.46041579,2.388734762,一萬到十萬,202.760593
34.0,18.15111996,3.103474045,一萬到十萬,120.113023
35.0,10.33273313,2.29723655,十萬到百萬,125.058086
47.0,8.32126132,2.224663337,十萬到百萬,164.715859
13.0,3.08402914,1.00780763,十萬到百萬,50.598036
16.0,4.597246,1.669253333,一萬到十萬,56.075679
95.0,28.7254987,5.147521114,小於一萬,342.832712
10.0,5.59228896,1.396276425,十萬到百萬,36.126426
69.0,27.08276724,3.996892883,十萬到百萬,243.807803
40.0,9.95269779,0.498155859,小於一萬,146.88994
100.0,28.18902322,7.08946877,大於百萬,351.075961
62.0,24.93153398,5.478962155,小於一萬,216.936527
73.0,16.85283064,4.371485674,一萬到十萬,258.869419
79.0,19.15584406,0.014711851,大於百萬,281.59289
35.0,15.36414061,8.140868283,十萬到百萬,128.073436
50.0,14.11823913,0.461927771,十萬到百萬,178.277641
55.0,10.8373,2.078602242,一萬到十萬,198.61745
70.0,30.47388738,5.704360367,小於一萬,248.051483
81.0,27.93114808,4.88405347,一萬到十萬,284.710166
19.0,7.06972028,3.109655988,十萬到百萬,66.334267
52.0,17.45288044,3.909853584,小於一萬,188.116376
66.0,27.96404564,5.055596363,小於一萬,232.265298
19.0,2.38686432,0.60145585,一萬到十萬,63.176075
80.0,22.22190231,3.18559577,一萬到十萬,282.599962
56.0,13.21843022,3.196613591,小於一萬,203.564973
80.0,23.59775824,7.812127296,大於百萬,282.593988
96.0,34.00593633,4.602944767,小於一萬,340.199779
12.0,3.87601094,1.906025559,一萬到十萬,44.413896
38.0,10.84290228,0.306923754,十萬到百萬,133.928226
21.0,11.11699915,0.298541858,小於一萬,75.672418
28.0,10.37265122,2.055377225,大於百萬,97.558711
98.0,31.36391464,5.657550436,小於一萬,351.426672
20.0,2.38828457,0.593664839,十萬到百萬,75.77689
10.0,6.09084331,1.41702401,大於百萬,37.338775
29.0,10.93594964,3.063813087,十萬到百萬,101.290161
46.0,11.41002235,2.694955186,十萬到百萬,158.800473
31.0,16.33744378,3.886172961,十萬到百萬,109.18243
53.0,19.36161231,1.654827873,小於一萬,189.655064
40.0,17.89165524,4.098492828,十萬到百萬,143.452238
64.0,22.87767837,3.198423532,大於百萬,227.885571
19.0,11.83606893,1.584286752,一萬到十萬,62.614184
60.0,26.00435306,2.260037943,十萬到百萬,210.242954
61.0,21.48782482,3.771891615,大於百萬,218.567807
70.0,17.12263904,0.29907415,一萬到十萬,250.72579
91.0,35.48887371,6.478934029,一萬到十萬,324.627334
11.0,3.53866401,0.828501974,小於一萬,41.484899
75.0,26.57604552,6.141799337,大於百萬,265.217236
14.0,7.44216864,1.954879928,一萬到十萬,54.516565
85.0,31.86497083,5.081795137,一萬到十萬,301.744867
54.0,10.7247493,0.3426558,十萬到百萬,195.027045
27.0,8.82791158,3.775343168,小於一萬,93.185847
84.0,31.21585735,1.944918744,一萬到十萬,296.615212
84.0,23.67261088,3.107645702,一萬到十萬,298.903301
77.0,29.76975537,2.856585742,大於百萬,270.488154
25.0,11.14088597,2.011770582,十萬到百萬,91.25034
77.0,21.52322437,3.905081353,小於一萬,273.467668
19.0,9.22885874,1.70702226,一萬到十萬,66.801997
41.0,10.71151338,1.080983657,一萬到十萬,139.630356
35.0,13.51560013,2.032471444,一萬到十萬,125.148206
10.0,5.29817212,0.903993562,十萬到百萬,37.069275
36.0,16.25772483,2.784612646,十萬到百萬,132.169998
14.0,14.95556574,0.924449961,小於一萬,46.586816
100.0,32.920194,9.904286084,小於一萬,357.124573
53.0,20.03308237,4.304445001,大於百萬,190.456597
88.0,24.87143894,3.514416989,十萬到百萬,313.001258
20.0,1.96991745,0.236860685,小於一萬,72.176994
51.0,19.3160696,3.605940065,大於百萬,184.69981
27.0,9.40693829,4.527243502,一萬到十萬,96.751226
70.0,18.78284141,3.505200696,一萬到十萬,249.585949
64.0,13.13494165,2.703723754,一萬到十萬,223.533894
63.0,25.44021521,3.473814317,十萬到百萬,222.988743
83.0,23.661,3.981732914,小於一萬,299.338026
12.0,2.9146544,2.95186781,大於百萬,52.198933
58.0,15.2413917,0.114189919,大於百萬,209.148988
30.0,5.31229999,0.516589987,小於一萬,106.59923
13.0,7.48631338,3.155098432,大於百萬,49.456641
28.0,10.80138028,3.119772273,小於一萬,95.967364
86.0,38.57577862,13.98166208,大於百萬,306.807598
16.0,9.56122926,1.786776024,一萬到十萬,49.169429
35.0,7.22736859,1.144932144,一萬到十萬,122.125669
23.0,12.05716495,1.448221333,十萬到百萬,84.120209
96.0,31.77594405,7.021627245,一萬到十萬,337.264421
17.0,6.33746566,1.733237745,小於一萬,63.184627
94.0,25.98728487,3.090720713,十萬到百萬,336.128518
25.0,10.14884347,4.178689225,小於一萬,90.826262
32.0,9.44503208,0.904710414,小於一萬,115.359244
22.0,3.48253756,1.146371254,大於百萬,81.237796
66.0,20.88661089,4.727851849,一萬到十萬,237.112118
73.0,23.51262647,5.371989647,一萬到十萬,265.896636
17.0,6.15124686,1.483987622,大於百萬,60.762294
25.0,4.13242452,2.2690036,十萬到百萬,92.563071
25.0,13.00455149,5.277124394,一萬到十萬,91.959545
68.0,17.30522246,3.579885761,一萬到十萬,241.325353
28.0,10.96271564,1.364428017,一萬到十萬,99.998235
15.0,6.6039559,0.332433523,十萬到百萬,49.673738
65.0,15.6978375,3.011898971,十萬到百萬,232.670236
94.0,25.30668459,8.030213252,十萬到百萬,332.633462
98.0,41.21683733,6.137985783,一萬到十萬,353.435562
74.0,19.41571685,2.783297563,十萬到百萬,258.443524
42.0,12.58996505,1.843294988,大於百萬,145.307875
96.0,37.19547402,8.66657884,大於百萬,337.202062
87.0,31.331044,7.012678356,大於百萬,307.989343
10.0,1.203624,1.044443974,十萬到百萬,34.158845
80.0,18.86747737,2.041285539,小於一萬,281.500942
81.0,32.15203051,8.363874342,大於百萬,286.310418
49.0,8.20825518,4.305739085,十萬到百萬,172.960982
26.0,12.88857643,4.686955087,一萬到十萬,91.424007
53.0,15.73860438,4.224996581,十萬到百萬,190.682235
64.0,24.69852188,6.741382758,一萬到十萬,223.099146
90.0,28.58855473,4.505421748,小於一萬,319.480125
40.0,13.32266602,2.613952248,一萬到十萬,145.173103
21.0,17.91700078,4.655722638,一萬到十萬,77.388797
26.0,5.92830862,2.03273826,一萬到十萬,85.562807
68.0,30.35777737,4.303529107,大於百萬,241.275318
13.0,0.700883,1.089991801,十萬到百萬,46.173428
17.0,7.08903862,0.26723685,一萬到十萬,56.967449
43.0,5.53180147,0.738537115,大於百萬,150.831356
36.0,4.91886598,0.39581294,小於一萬,127.428186
19.0,7.80977491,2.943760793,大於百萬,67.283273
16.0,5.38192095,1.304031365,小於一萬,54.267617
64.0,25.13907969,3.249423621,小於一萬,231.657694
12.0,4.54997422,0.968120529,大於百萬,39.992554
64.0,27.02480286,3.399217629,大於百萬,226.754031
79.0,21.04641738,4.585300693,一萬到十萬,279.000213
81.0,29.27447207,6.035831622,大於百萬,292.177771
53.0,16.94523174,2.181723009,一萬到十萬,188.824806
16.0,6.71783768,2.14724259,一萬到十萬,57.626214
61.0,18.97689884,2.309437067,十萬到百萬,215.391354
28.0,4.50108154,1.91382614,一萬到十萬,99.735471
65.0,21.07836064,3.607061612,十萬到百萬,232.276183
60.0,21.44859053,1.782911981,一萬到十萬,215.953022
98.0,31.93407082,4.645249764,一萬到十萬,349.085144
