面積,周長,長軸長度,短軸長度,偏心率,凸殼面積,延伸比率,米種類
11317,420.153015,169.6247406,86.4443359,0.860398948,11479,0.6134873,2
14602,500.233002,218.4880524,85.6775818,0.919906199,14827,0.58363646,1
14953,503.752014,217.1036835,88.6149216,0.912906528,15229,0.72313571,1
11625,437.359985,186.7081451,79.7237778,0.904253125,11830,0.72187036,1
13183,464.571991,190.6912689,88.7695618,0.885040224,13473,0.59390908,1
10926,416.222992,173.4199829,80.8693466,0.88461566,11113,0.63236487,2
12837,464.768005,194.3007202,85.3318405,0.898401976,13053,0.58427018,2
11178,419.278015,166.6143036,87.0708847,0.852584481,11507,0.60447758,2
12579,452.217011,191.2431793,84.3691711,0.897427619,12889,0.6002863,1
12729,458.385986,184.999588,88.8380737,0.877155244,13085,0.60212869,2
11365,421.175995,179.1328735,81.1146393,0.891602814,11499,0.65203673,2
11809,433.053986,170.8712158,89.4826431,0.851912141,12129,0.61743176,2
11895,429.395996,179.2518616,85.5361404,0.878803372,12072,0.79062814,2
12096,438.856995,179.3483582,86.9610367,0.874585032,12333,0.66109198,2
11721,442.350006,186.2523346,81.2592239,0.899808228,11950,0.57778764,2
12103,446.080994,181.4710999,86.5518722,0.878932714,12444,0.57469136,2
14350,472.020996,189.9021759,97.0305252,0.859610438,14577,0.65179867,2
13669,481.669006,201.9066315,87.0682526,0.902241886,14065,0.55837417,1
11062,411.109009,167.8031921,84.9828262,0.862273157,11242,0.82257587,2
10367,413.959992,176.5665131,75.28862,0.904532969,10529,0.56037837,2
12743,449.230011,180.9447632,90.8077164,0.864952803,13044,0.61937398,2
12526,439.221985,178.2160339,90.4044495,0.861784577,12819,0.66894525,2
11168,440.863007,182.7832794,79.5269318,0.900387645,11628,0.54710233,2
13683,492.975006,213.9091949,83.1207046,0.921415269,14070,0.76126629,1
11937,427.334992,172.9316406,88.5919113,0.858809888,12111,0.7723214,2
11327,423.167999,169.2954559,86.5684586,0.859375238,11657,0.71999747,2
10525,409.731995,170.315155,79.0376205,0.885800183,10682,0.60676813,2
10309,396.539002,161.2334137,81.9371033,0.861245334,10478,0.70754975,2
13683,490.792999,210.2819672,84.0450211,0.916655719,14187,0.77392536,1
16146,509.332001,213.6200256,96.6488037,0.891798258,16404,0.5967623,1
13933,471.713989,193.5167236,91.8762436,0.880109072,14177,0.7446422,1
13034,449.851013,180.1970978,93.8651199,0.853616178,13333,0.62315929,2
13884,478.701996,201.3162994,89.1812058,0.896526337,14217,0.79793102,1
11857,434.088989,175.6072845,87.405777,0.867329538,12176,0.605196,2
11827,455.221008,194.7844543,78.4315338,0.915350497,12212,0.76998699,1
13431,482.529999,212.4506073,81.1854782,0.924105227,13786,0.77797729,1
14560,501.246002,212.1060944,89.321312,0.907006681,14988,0.6895572,1
13909,488.708008,206.3518524,86.9756317,0.906832159,14362,0.54334152,1
15830,520.781982,215.1391754,95.1714706,0.89683181,16326,0.61051333,1
13688,481.313995,204.3088379,86.3780365,0.906231582,14024,0.78938872,1
11411,429.101013,175.3561401,83.6520309,0.878881156,11636,0.59806079,2
9495,386.589996,160.5724487,75.8551788,0.88138175,9640,0.6689446,2
12047,455.608002,195.6660767,80.2691421,0.911979675,12339,0.54403001,1
12188,441.282989,181.4772491,86.317688,0.87964046,12364,0.6014607,2
11587,423.188995,168.6403809,88.728714,0.850396991,11826,0.61170942,2
11625,421.390015,167.714798,89.4625702,0.845849931,11904,0.69427854,2
13153,479.562012,207.9239349,80.9425049,0.921115637,13339,0.68476677,1
12267,438.264008,175.5909729,90.1874771,0.858016253,12519,0.62408423,2
11658,424.533997,170.7699432,88.2464218,0.856132627,11963,0.68299258,2
14085,489.454987,200.5265503,91.2356262,0.890501499,14670,0.62717074,1
12161,448.592011,186.4012909,84.4188232,0.891567647,12453,0.60783726,2
14533,487.20401,196.8149872,95.8430786,0.87341845,14873,0.65112007,1
11267,421.868988,170.3562164,86.0109863,0.863184273,11576,0.74076265,2
12029,441.73999,181.7962799,85.4196014,0.88273859,12275,0.59655821,1
12024,432.419006,172.9061737,89.9719696,0.853952229,12323,0.62723005,2
14571,489.433014,206.7878876,90.4513626,0.899261534,14839,0.60551029,1
14356,492.022003,209.3755646,88.594307,0.906066239,14652,0.57682419,1
11413,421.953003,171.3252869,85.9993134,0.864887893,11688,0.69932598,2
12291,440.957001,186.1877747,84.6807404,0.890586615,12476,0.73017287,1
13973,474.007996,192.3492889,93.7791443,0.873097241,14354,0.61419779,1
11179,418.709992,171.1083832,84.566391,0.86933285,11440,0.73560572,2
11816,446.100006,187.143158,81.8201904,0.899361193,12069,0.74671388,2
12661,436.921997,174.8322906,93.0776978,0.846503794,12898,0.70198494,2
11180,425.497009,177.0185852,81.5625153,0.887526453,11353,0.5793947,2
12081,431.520996,173.5222931,89.5570679,0.856520653,12315,0.78042638,2
11976,444.644012,188.9818573,81.3669586,0.902564645,12149,0.5580095,2
11001,415.039002,173.1041565,82.0634003,0.880487442,11132,0.789621,2
11916,432.681,176.1549835,87.2202988,0.868816674,12189,0.64687043,2
9944,407.360992,169.6447449,75.9741364,0.894112408,10212,0.55858892,2
11749,455.256988,192.5899963,78.0409546,0.914220035,12001,0.60665047,2
12612,463.595001,197.6829376,82.3769226,0.909038424,12919,0.58405113,1
15226,500.170013,205.3150024,96.1776886,0.88349551,15594,0.79343408,1
15550,505.763,211.37883,94.4161301,0.894699872,15896,0.71884245,1
13362,460.070007,186.353241,92.159195,0.869154692,13612,0.74101597,2
13207,458.877991,187.8335876,90.6380463,0.87587148,13501,0.73242015,2
11422,414.81601,166.049408,88.4429779,0.846347928,11624,0.70944101,2
13352,514.487,232.4802094,73.986763,0.948006928,13585,0.59281623,1
12147,436.070007,177.5502167,88.561409,0.866719186,12421,0.68704748,2
9679,399.847992,168.5392151,74.0988007,0.89816761,9917,0.62509686,2
10604,425.925995,179.1511841,76.3516922,0.904635668,10830,0.57489836,1
12653,461.619995,195.8938599,83.4992981,0.904606521,12973,0.57649898,1
12200,447.213989,191.1407013,81.5713806,0.904364467,12367,0.56974733,2
10311,408.339996,168.2056885,79.9236374,0.879902542,10593,0.65350491,2
11483,437.024994,185.7523804,79.0817337,0.904846787,11665,0.57507008,2
10949,420.170013,176.249527,79.8909226,0.891366661,11132,0.57900584,2
16226,524.205017,216.8732605,96.6536789,0.895197868,16748,0.6486249,1
11465,434.13501,180.835083,82.0042648,0.89126879,11727,0.65060717,2
13909,474.112,197.458374,90.1740646,0.889634192,14227,0.74296242,1
15684,513.890991,221.9453278,90.8251343,0.912434399,15944,0.78201038,1
10745,422.233002,183.709549,75.0377426,0.912776828,10883,0.82230043,2
10119,403.542999,168.5759888,77.2408447,0.888851166,10317,0.77220696,2
15779,506.377014,209.404892,97.4309006,0.885166109,16201,0.61946452,1
15681,507.696991,207.0245056,97.7584839,0.881487548,16088,0.69250131,1
10420,415.056,170.512558,79.2883911,0.885310531,10647,0.62771082,2
13708,486.395996,204.6237335,86.3397293,0.906621933,14361,0.58067524,1
15330,501.696991,209.6793213,93.8727264,0.894185483,15617,0.5826239,1
13895,488.252991,207.0344849,86.1609878,0.909288049,14228,0.7829051,1
12942,441.743988,175.5592499,95.2850113,0.83989346,13310,0.70169163,2
15676,512.335022,214.7678528,93.7219391,0.899758995,15961,0.77928019,1
10873,416.669006,168.9403534,83.3411636,0.869849563,11151,0.68229169,2
12845,464.121002,194.3322144,85.5243378,0.897951961,13125,0.77496231,2
13950,490.427002,209.6511688,85.3592529,0.913361788,14158,0.55029583,2
14479,473.957001,193.1318207,96.9485931,0.864878416,14812,0.63663542,1
11307,424.895996,173.9436493,83.6976624,0.876623511,11499,0.73863339,2
15369,499.265991,205.8752899,95.9362183,0.88478899,15666,0.61604136,1
13446,476.041992,200.0526733,86.590477,0.901471555,13814,0.60393459,1
9802,396.81601,166.890213,75.117012,0.892978966,9948,0.57117885,2
10810,415.303009,169.0044556,82.4315796,0.872984469,11029,0.6980949,2
13450,470.976013,200.6081696,85.9267197,0.903621852,13728,0.56375217,1
11752,422.532013,171.0852966,88.014595,0.857521176,11997,0.6929245,2
11760,432.532013,176.1437683,86.0240478,0.872634411,12055,0.6328705,2
15236,514.79303,223.3278503,87.7615051,0.919550598,15686,0.65624326,1
10541,406.536011,162.9910736,83.6982574,0.858080983,10901,0.77461785,2
10846,418.85199,172.2067719,81.6929016,0.880315602,11069,0.6827395,2
11335,426.584015,172.746994,85.1207657,0.870171964,11618,0.66676468,2
12172,431.196014,175.6382751,89.3334885,0.860989928,12368,0.60269362,2
11224,424.747009,174.4214478,83.1982269,0.878905773,11544,0.71345031,2
13942,502.031006,214.3379822,83.7197037,0.92056191,14273,0.64450812,1
10989,431.123993,180.4800415,78.8140793,0.899611354,11268,0.68595505,2
9760,399.575012,167.3652191,75.5449219,0.892333031,10012,0.61383647,2
11483,429.552002,173.8620453,85.4053192,0.871032953,11770,0.77232981,2
11034,414.501007,169.0801544,84.2316589,0.86707598,11256,0.76817042,2
13912,480.842987,206.9070435,86.2638168,0.908942878,14107,0.80625904,1
11671,459.779999,199.4032135,75.4584808,0.925633371,12110,0.64320749,1
12387,442.269989,177.719635,90.9715042,0.859055698,12754,0.58506519,2
10612,413.855988,169.8791656,80.8967743,0.879335999,10924,0.6719858,2
10586,423.746002,181.4046631,75.151207,0.910152256,10760,0.78852886,2
11443,427.230988,176.9819794,82.9175949,0.883458912,11618,0.62897819,2
13193,469.415008,201.6045685,83.7297363,0.909676909,13535,0.73592907,1
9273,406.402008,173.414093,68.802536,0.917925477,9445,0.53009778,2
10737,412.306,165.5516205,83.9219284,0.861991346,11017,0.61410433,2
11322,415.601013,164.598053,88.8700333,0.841715336,11619,0.75404596,2
10211,392.352997,163.1970825,80.244873,0.870761693,10348,0.7534681,2
10427,398.691986,161.2167969,83.809555,0.854253769,10639,0.62843537,2
14332,497.140991,206.546814,90.7594452,0.898284912,14830,0.56657177,1
11366,423.11499,171.9066467,85.5792999,0.86727792,11599,0.611404,2
14131,490.700989,206.9266663,88.28405,0.904419601,14519,0.75293052,1
15568,519.455994,222.2280884,90.8175278,0.91268307,15984,0.78270489,1
8702,381.205994,160.7188263,69.733345,0.900968671,8924,0.641173,2
11774,433.729004,180.2784882,84.2235107,0.884159267,12036,0.79769647,2
15172,504.157989,213.2246704,91.6670608,0.902872503,15477,0.62244105,1
12518,460.854004,188.4377441,86.614296,0.888103247,12903,0.73256087,2
14560,487.128998,200.7395172,93.2265854,0.885617316,14867,0.67345053,1
14625,497.252014,212.7985077,88.3636932,0.909709215,14924,0.54894525,1
13279,474.235992,200.5447083,85.0081406,0.905715466,13757,0.72849464,1
12939,469.480988,202.0433197,83.0989914,0.911503255,13165,0.65770346,1
11599,432.316986,180.8818512,82.3210602,0.890435457,11788,0.61500531,2
10712,417.251007,174.8987122,79.0819626,0.891937554,10940,0.58382386,2
12547,434.937012,174.3794098,92.4540176,0.847879589,12856,0.77931678,2
17048,525.538025,219.4885864,99.7342987,0.890800834,17318,0.69233268,1
15216,500.368012,208.2284241,94.3025818,0.891571224,15558,0.57304257,1
14870,506.561005,214.9312286,89.4002533,0.909388304,15202,0.57972711,1
11169,431.800995,188.453949,75.714241,0.915742695,11332,0.53865445,2
12975,463.851013,196.4239655,85.0641174,0.901363254,13358,0.60912633,1
11912,439.635986,179.9776001,85.3026962,0.880544841,12222,0.60396492,2
11549,440.247986,179.1168823,84.4958038,0.881740093,11961,0.59540135,1
13295,475.743012,199.2407379,86.0837784,0.901845276,13639,0.6159941,1
13824,491.619995,206.3890228,86.8548813,0.907139122,14268,0.63386673,1
11962,429.181,175.8878479,87.968544,0.865944564,12152,0.78568143,2
13258,476.091003,195.3047791,88.2648239,0.892051518,13583,0.57543403,2
11050,416.419006,168.3176422,85.2559814,0.862229168,11323,0.6917491,2
15341,504.463013,210.8721924,93.9865799,0.895180404,15628,0.76897246,1
9762,397.248993,161.8663025,78.2955017,0.875231206,10126,0.74861962,2
10604,409.19101,169.1711578,80.4268112,0.879760683,10780,0.78431952,2
11774,447.933014,186.0179291,81.6740036,0.898455203,12103,0.56002665,1
13620,479.877014,203.39711,86.3757324,0.905350327,13987,0.63576531,1
14035,480.628998,199.1483917,91.4108963,0.888431609,14422,0.71629071,1
14712,503.710998,217.609726,87.2852325,0.916030288,15109,0.80314446,1
14493,487.335998,205.8022919,90.5387955,0.898031592,14835,0.7557885,1
14601,476.226013,192.6065369,97.9321365,0.861087382,14815,0.62783796,1
14759,493.803986,207.7845764,91.6856537,0.897382557,15106,0.7058683,1
10561,405.739014,168.9385223,80.0907974,0.880480409,10709,0.60224682,2
11411,430.933991,184.3092499,79.2581253,0.90281558,11587,0.64787376,1
14587,491.803986,204.8346252,91.9131927,0.893672884,14926,0.60982442,1
11123,426.855988,181.0818024,79.0009842,0.899814665,11362,0.76205808,2
13372,470.403015,196.0814667,88.7110825,0.891805232,13745,0.5836243,1
14003,489.290008,208.332901,87.1922226,0.908205926,14421,0.57911497,1
11746,431.826996,174.5800629,87.3489609,0.865830421,12096,0.71884942,2
11589,449.360992,196.646698,75.979599,0.922341287,11783,0.56292808,1
15777,515.684021,218.6982422,93.2050934,0.904637814,16111,0.56719154,1
10736,417.394989,178.9036713,76.7333832,0.903347731,10901,0.74338734,2
13998,486.376007,204.2037964,88.5128784,0.901175857,14401,0.54688233,1
12859,445.01001,184.3051758,89.4738083,0.874255776,13030,0.71044201,1
12633,452.002991,186.4344788,87.4246368,0.883235574,12863,0.5846175,2
11601,447.127991,191.3825684,78.3667068,0.912320554,11925,0.5786612,2
11883,440.541992,187.2053528,82.0198669,0.898912728,12057,0.56210977,2
11432,428.536987,172.6930084,85.3026733,0.869487166,11696,0.62286151,2
13760,474.187988,198.3915558,89.046051,0.893612206,13989,0.63375092,1
12261,438.89801,173.3647461,90.8826828,0.851577818,12499,0.77882236,2
10733,402.419006,166.234314,82.7054825,0.867450476,10876,0.7061184,2
12693,448.157989,180.0895996,91.8233185,0.860248089,13035,0.59340811,2
13627,476.989014,201.194519,86.9522552,0.901787341,13926,0.78055906,1
11549,432.622986,170.7567902,88.0495529,0.856803536,11910,0.62225217,2
12070,444.454987,183.9394684,85.0807114,0.886594594,12400,0.68192089,2
15093,509.304993,214.4281158,90.8832779,0.905736923,15497,0.5726155,1
12387,445.614014,175.6296539,91.3113022,0.854222119,12789,0.65511954,2
9520,394.890991,161.3152008,76.1637802,0.881522179,9852,0.77803206,2
12921,476.746002,206.2226257,80.4036789,0.920862377,13218,0.54692066,1
12057,448.44101,183.9449615,85.1778641,0.886326075,12295,0.7326811,2
9776,403.675995,170.8800507,73.1112747,0.903849065,9969,0.64193314,2
12767,463.842011,196.1930389,83.9735642,0.903771639,13104,0.6062203,1
11459,435.453003,175.3064423,85.2318192,0.873854458,11833,0.58389807,2
10534,423.621002,176.3437195,77.7080002,0.89767307,10826,0.80424494,2
12879,476.576996,203.1659698,81.2608337,0.916527092,13105,0.66039383,1
14697,495.882996,208.1583862,90.9668732,0.899457633,15073,0.59492391,1
10982,421.410004,177.8002625,78.9373932,0.896043301,11167,0.59407121,2
10534,409.339996,163.8759308,83.2736969,0.861268103,10899,0.72613221,2
11280,420.101013,170.6703644,85.4973679,0.865476072,11582,0.64317483,2
11128,441.433014,184.4109802,79.2536545,0.902940094,11403,0.55810219,1
10728,415.927002,169.2743378,81.9968872,0.874845326,10996,0.59310037,2
10877,424.575012,175.6068878,80.0332642,0.890106559,11152,0.6159814,2
13916,478.877991,201.639679,88.5609741,0.898387313,14221,0.60399306,1
13520,471.528992,195.3061523,89.4405594,0.888977647,13950,0.57012737,1
14176,513.148987,220.0369873,83.4308701,0.925328076,14675,0.54378766,1
11914,430.644012,172.0098724,90.0543671,0.851999938,12215,0.71632999,2
10697,407.807007,168.2178345,81.6174011,0.874409437,10824,0.60028058,2
16259,522.622009,215.5091858,97.4214554,0.891991377,16728,0.58435166,1
7551,369.063995,163.4088287,59.5324058,0.931275487,7723,0.75646162,2
11251,422.117004,171.5508423,84.839714,0.869151652,11538,0.76061386,2
11366,431.936005,179.0712585,81.9375534,0.889173865,11737,0.60634834,2
12800,471.334015,203.559433,81.3085938,0.916761875,13141,0.61162078,1
9933,397.720001,160.8506317,79.7827682,0.868319452,10161,0.70637178,2
11973,438.14801,178.0887756,87.2742462,0.871688485,12367,0.62712133,2
14586,489.544006,206.5986938,91.2604675,0.897148907,14897,0.79557109,1
11893,435.282989,176.6593475,87.1089401,0.869978368,12243,0.77232289,2
11206,427.139008,171.6759186,84.9890671,0.868861496,11588,0.60875708,2
16566,527.585999,217.094574,98.1010742,0.892077863,16987,0.75190634,1
11961,448.565002,189.1801453,81.7864532,0.901720047,12275,0.75340134,2
14364,497.119995,212.0083466,87.5347977,0.910783768,14805,0.64125001,1
12131,444.925995,183.838089,85.0592728,0.886522353,12419,0.78416288,2
17082,548.445984,230.1887207,95.7575836,0.909366429,17576,0.59246671,1
11872,429.537994,180.0838623,84.3775406,0.883439183,12041,0.64044881,2
16570,519.122986,221.0144806,96.2277908,0.900241315,16757,0.59233576,1
10389,403.035004,164.5246277,81.0102005,0.870374978,10664,0.60765046,2
14471,491.342011,200.4131622,92.8194046,0.886285007,14736,0.58596534,1
13650,475.242004,199.3260803,87.9747086,0.897329748,13859,0.57213515,1
15725,515.257996,221.6600952,91.23172,0.911371887,16027,0.60048878,1
12136,455.428986,195.5704041,80.0998688,0.912278473,12334,0.77230495,2
14124,486.591003,202.9608307,89.8758011,0.896608889,14576,0.70272154,1
13313,470.907013,198.2149353,86.2721252,0.900311887,13560,0.57696974,1
14982,505.078003,217.3649902,88.5952301,0.913166225,15325,0.55923849,1
12858,466.162994,198.5473785,83.7596283,0.906659961,13095,0.54927594,1
14723,491.054993,204.1756744,93.0654907,0.890076637,15021,0.57567936,1
11506,433.704987,183.940979,80.157753,0.900053322,11676,0.71822721,2
15778,515.27301,214.0378418,95.4976654,0.89494729,16283,0.68629837,1
10453,411.447998,175.732193,76.6185226,0.899948597,10589,0.80562621,2
12688,466.838013,193.7866669,84.3717041,0.900244594,12956,0.60189754,1
10862,421.010986,175.2200317,80.5756454,0.887994468,11066,0.61201262,2
13286,480.071014,202.5484009,85.116951,0.907417536,13633,0.55014491,1
11432,424.177002,170.6646423,86.8654251,0.860776484,11702,0.66019869,2
14819,496.622986,205.9913483,92.8265686,0.892709136,15194,0.7264216,1
11671,430.23999,177.1801453,84.8188553,0.877970159,11895,0.67462426,2
10805,410.445007,164.7044373,84.7946777,0.857292712,11050,0.58497101,2
15510,507.319,215.9548187,92.4743729,0.903678477,15862,0.59953612,1
12861,471.92099,193.2509155,86.4582214,0.89433974,13330,0.63342196,1
10187,404.967987,160.2264404,82.3290024,0.857892573,10489,0.61627346,2
11890,434.026001,178.1897736,85.3498764,0.877824187,12132,0.71592003,2
11068,419.929993,174.1300964,81.8095474,0.882763028,11242,0.60391772,1
9961,392.143005,159.5180206,80.5027237,0.863316834,10156,0.61773646,2
11249,419.002991,166.2865143,87.6298294,0.849877059,11593,0.63005489,2
12060,451.593994,187.8306885,82.8611755,0.897434235,12367,0.59750295,2
11735,453.518005,194.1048431,78.0198746,0.915662885,11956,0.71533072,1
11768,433.480011,179.8342743,83.9647446,0.884309769,11993,0.75566685,2
16405,526.570007,221.6125183,95.4367065,0.902520597,16837,0.65888828,1
13634,491.179993,209.1335297,83.7337341,0.916347444,14075,0.78791028,1
11490,445.686005,179.8617554,83.7257309,0.885047615,12020,0.56892455,2
15232,508.816986,216.7629089,90.6330872,0.908391416,15603,0.5908227,1
10369,402.983002,159.2870331,84.8905106,0.846152723,10723,0.63754302,2
16390,502.678009,207.0486603,101.5171432,0.8715505,16635,0.71450371,1
11088,418.208008,172.02742,82.9356689,0.876112163,11284,0.62499297,2
11535,420.812012,169.730423,87.8631973,0.855584443,11793,0.66019916,2
12605,447.661011,183.5011902,88.5161896,0.875965416,12859,0.59575576,1
11795,428.75,175.9600067,86.4206314,0.871081829,12016,0.73811012,2
11639,428.312012,172.3714752,87.1701736,0.862702906,11836,0.70693636,2
9711,396.468994,166.6904602,74.7441101,0.893832684,9859,0.58783293,2
11790,444.342987,184.4224854,82.447609,0.894504786,12103,0.59605664,2
10965,416.973999,174.3517456,80.7974548,0.886140645,11224,0.70108694,2
14811,512.109985,217.738327,87.4834061,0.915735245,15090,0.54916573,1
11354,426.872986,172.3962555,85.4024048,0.868673921,11703,0.72922289,2
11511,439.513,183.2423401,81.7984848,0.894835949,11736,0.57317132,2
15037,501.467011,208.9055786,92.3045654,0.897089779,15452,0.57861322,1
11065,416.084015,172.1811981,82.1848831,0.878731608,11222,0.61788028,2
12416,449.73999,190.6075592,83.519455,0.89888972,12607,0.67721176,2
11831,428.700989,167.4166412,92.2531433,0.834479332,12116,0.77326798,2
17425,541.802978,232.0575562,96.4417419,0.90955019,17758,0.70395505,1
13553,455.190002,179.3602295,97.4970169,0.839356005,13877,0.72121114,2
10382,405.213013,168.4262695,78.9587174,0.883302808,10599,0.80182266,2
10480,414.80899,177.8561249,75.2631073,0.90605104,10657,0.63033801,2
10398,405.678986,162.2271576,82.3934555,0.8614223,10658,0.64471728,2
12415,445.994995,184.3671875,87.041153,0.881540895,12719,0.65799236,2
12789,454.389008,183.6245575,89.7211304,0.872501254,13114,0.69505435,1
12600,441.234009,182.6632538,88.1608887,0.875817955,12767,0.60068649,2
11528,433.347992,182.1139526,81.4972839,0.894280374,11777,0.78539312,2
11782,436.533997,183.4502258,82.5764008,0.892963171,11985,0.61402959,2
10666,416.424011,173.8935089,78.4574356,0.892432511,10825,0.59473628,2
12770,451.73999,191.0730896,86.1590958,0.892563224,12910,0.58098269,2
11840,420.140991,166.928894,90.9812851,0.838416398,12021,0.79660904,2
13328,462.256012,187.2299805,91.6373749,0.872038364,13606,0.60983759,2
13694,464.559998,191.3311005,91.7078171,0.877643049,13918,0.70879918,1
11101,418.03299,169.8731842,84.6467133,0.867008388,11340,0.65959597,2
14855,495.898987,208.5706177,92.4272232,0.896449506,15191,0.59060907,1
9561,386.084992,159.9705353,76.7964478,0.877232254,9708,0.70095307,2
11891,446.407013,189.0554657,81.9135437,0.901260376,12125,0.55191457,2
11884,434.839996,172.1260834,89.2080917,0.855215967,12184,0.62958252,2
13568,478.311005,204.0691223,85.5091248,0.907976806,13819,0.568317,1
9585,397.720001,163.8531189,75.4080582,0.887806237,9759,0.72630143,2
12016,469.424988,196.9492493,79.8351746,0.91415751,12464,0.56296849,1
12663,468.223999,199.6974945,81.6162033,0.912669122,12979,0.62339389,1
11787,434.514008,181.2904663,83.3493347,0.88804543,11965,0.74412876,2
14588,502.569,214.8956146,88.2072983,0.911876023,14923,0.5361461,1
12308,451.609009,193.2675323,81.6598892,0.906352401,12488,0.72404259,1
11923,435.286987,174.0708008,88.945343,0.859597266,12187,0.61553949,2
11969,431.128998,177.2433167,86.8384323,0.871756673,12135,0.60279012,2
13711,483.214996,203.8807678,86.6269074,0.905244946,14097,0.56146604,1
15484,504.819,211.2880554,94.4718094,0.894472361,15795,0.67912281,1
12567,453.772003,192.2237701,83.5411758,0.900621772,12778,0.5753594,2
11521,429.234009,176.807312,84.103775,0.879618168,11732,0.59294903,2
9918,398.954987,161.4676056,79.8935318,0.869009137,10270,0.62209117,2
13921,486.388,203.1841736,88.8379593,0.899350345,14334,0.58018672,1
12627,453.519012,191.8118896,84.5408173,0.897630572,12830,0.72610694,2
11323,422.437988,169.9845581,86.2649612,0.861659348,11628,0.60312134,2
14026,494.602997,212.8145447,84.9222717,0.916931987,14267,0.54639655,1
13670,486.809998,207.7422028,84.5776978,0.913371086,13923,0.58096045,1
15929,513.940002,212.6575165,96.9979935,0.889916718,16293,0.72586012,1
14969,494.416992,207.2099152,92.9105148,0.893838823,15286,0.63970083,1
11350,445.911011,187.8549194,78.4088211,0.908727348,11771,0.67056602,2
14229,485.118988,206.5976868,88.7213287,0.903095365,14455,0.74516886,1
12675,466.101013,195.8082275,83.4039536,0.904748023,12977,0.58025086,2
13034,474.368988,203.9958496,81.980896,0.915694416,13316,0.61574072,1
12237,432.390015,169.6468048,93.4106903,0.83475697,12577,0.7045716,2
12496,449.740997,181.1239014,89.7837372,0.868491828,12870,0.68355125,2
13436,467.959015,195.0228119,89.1490402,0.889404476,13798,0.79606587,1
10475,410.993988,170.8587036,79.5501328,0.885000467,10739,0.79092419,2
12587,451.171997,185.7001343,87.7648544,0.881268501,12941,0.69803685,2
11963,448.425995,191.0770569,80.8142319,0.906157434,12205,0.75590801,1
15830,520.51001,219.4476166,92.6646042,0.906473398,16121,0.5951128,1
13012,466.118988,196.2271118,85.1197433,0.901017964,13242,0.58193201,2
14892,503.647003,213.2719574,90.4786606,0.905549407,15279,0.59392202,1
12734,462.233002,188.1563721,87.7428436,0.884611189,13069,0.58520222,2
15904,511.022003,214.3505554,96.2120972,0.893605113,16248,0.71785152,1
11982,448.864014,188.1459808,81.855217,0.9004004,12206,0.62815201,2
15290,519.317017,221.4296265,88.8773422,0.915911794,15699,0.66156107,1
11298,436.656006,183.2994232,79.5932617,0.900804281,11650,0.72581267,2
12198,432.027008,176.9954376,88.567688,0.865797043,12400,0.74949306,2
10380,399.053009,161.8736725,82.7650223,0.859405935,10606,0.68596351,2
11881,429.802002,173.5250397,88.335556,0.860727966,12215,0.64679623,2
13792,475.782013,196.7065887,90.3471069,0.888281822,14183,0.77326757,1
12337,446.220001,180.5418091,87.7929077,0.873806,12628,0.61292726,2
15560,502.966003,213.9631805,93.1208038,0.900324702,15789,0.78368169,1
9373,383.049011,159.3786163,75.7503662,0.879831553,9520,0.72389561,2
11293,424.623993,178.3634186,81.4140472,0.889748871,11473,0.74610204,2
13684,464.56601,189.5310516,92.9057388,0.871617079,13928,0.6056475,1
15813,495.268005,203.7946777,99.6876907,0.872195482,16095,0.73524898,1
13487,473.721985,197.1196594,87.7846222,0.895363212,13773,0.75140679,1
11867,431.942993,178.5909119,85.7766647,0.877105951,12126,0.64035183,2
11380,423.61499,172.1738892,85.6572952,0.867461383,11620,0.67317361,2
14865,495.071014,202.8678589,94.2719498,0.885470092,15235,0.60419458,1
12214,444.291992,180.8753967,87.6839447,0.874638677,12525,0.62584543,2
13969,486.509003,206.0285797,87.7261276,0.90481925,14277,0.65275699,1
12792,462.072998,194.4810028,84.7308884,0.900103092,13032,0.59392703,1
15198,499.626007,210.6334839,92.9459915,0.897374928,15521,0.74609721,1
13056,485.661011,205.5296478,82.6253281,0.915634513,13492,0.53642303,2
13874,486.817993,207.8072357,85.4902649,0.911458433,14116,0.56940001,1
13860,483.971008,207.7891998,85.9610672,0.910416186,14047,0.64814812,1
11100,416.356995,160.5581207,90.1011734,0.827697277,11456,0.63624901,2
14516,492.786011,209.7601318,89.5131988,0.904374003,14836,0.73357588,1
12695,447.834015,179.0823822,91.4732437,0.859706342,12947,0.60796899,2
15783,510.194,219.5517731,92.2481079,0.907447457,16024,0.7979272,1
16593,524.838013,218.1038208,97.8526001,0.893706799,16814,0.5932852,1
11493,447.153992,185.5311127,79.7523346,0.902895749,11801,0.57008928,1
12844,454.837006,191.9801788,85.4194183,0.89556098,13043,0.61788619,1
12042,433.769989,178.7764435,86.5251007,0.875076354,12257,0.78644198,2
10173,406.966003,174.5035858,74.8686523,0.903286517,10342,0.76270807,2
11314,424.084992,178.7831573,81.8367615,0.889084458,11482,0.76045167,2
10589,408.756012,167.8834076,81.0369873,0.875786841,10775,0.61793882,2
10297,426.221985,180.0431976,73.6987991,0.912382126,10621,0.56452852,2
11614,418.868012,168.9307861,88.2419968,0.852727532,11803,0.67070919,2
12223,445.438995,185.0290833,85.3715057,0.887194812,12460,0.79602736,1
10949,417.406006,168.0764465,84.6733704,0.863832653,11280,0.61963779,2
